date,confirmed,deaths,recovered,new_confirmed,new_deaths,new_recovered,new_confirmed_smooth,new_deaths_smooth,new_recovered_smooth
2020-05-10,15824,666,8127,69,12,2221,77.57142857142857,17.285714285714285,632.0
2020-05-11,15861,685,8293,37,19,166,77.57142857142857,17.857142857142858,707.1428571428571
2020-05-12,15948,707,8531,87,22,238,72.57142857142857,18.0,741.7142857142857
2020-05-13,15998,726,8920,50,19,389,63.857142857142854,17.714285714285715,633.1428571428571
2020-05-14,16096,742,9868,98,16,948,57.42857142857143,17.285714285714285,432.2857142857143
2020-05-15,16148,760,10338,52,18,470,56.857142857142854,15.857142857142858,467.2857142857143
2020-05-16,16202,778,10338,54,18,0,48.42857142857143,14.0,433.2857142857143
2020-05-17,16226,787,11153,24,9,815,46.142857142857146,13.142857142857142,377.7142857142857
2020-05-18,16259,796,11564,33,9,411,38.0,12.0,400.57142857142856
2020-05-19,16287,805,11564,28,9,0,33.857142857142854,10.857142857142858,381.0
2020-05-20,16321,818,11564,34,13,0,29.714285714285715,9.571428571428571,415.14285714285717
2020-05-21,16362,826,12672,41,8,1108,32.142857142857146,9.285714285714286,322.85714285714283
2020-05-22,16385,836,13005,23,10,333,30.428571428571427,8.714285714285714,292.57142857142856
2020-05-23,16410,845,13244,25,9,239,30.714285714285715,8.285714285714286,320.85714285714283
2020-05-24,16451,852,13413,41,7,169,29.571428571428573,7.428571428571429,344.14285714285717
2020-05-25,16472,857,13612,21,5,199,32.285714285714285,8.285714285714286,203.42857142857142
2020-05-26,16502,863,13810,30,6,198,39.42857142857143,7.714285714285714,172.57142857142858
2020-05-27,16528,870,13973,26,7,163,42.285714285714285,7.142857142857143,146.14285714285714
2020-05-28,16588,884,14096,60,14,123,41.42857142857143,6.571428571428571,132.71428571428572
2020-05-29,16661,890,14213,73,6,117,43.714285714285715,6.142857142857143,121.57142857142857
2020-05-30,16706,895,14267,45,5,54,46.714285714285715,5.714285714285714,110.71428571428571
2020-05-31,16741,898,14342,35,3,75,47.142857142857146,5.428571428571429,104.14285714285714
2020-06-01,16778,900,14463,37,2,121,44.857142857142854,4.142857142857143,98.42857142857143
2020-06-02,16829,903,14585,51,3,122,41.142857142857146,3.857142857142857,101.71428571428571
2020-06-03,16858,908,14702,29,5,117,41.285714285714285,3.4285714285714284,94.28571428571429
2020-06-04,16902,913,14785,44,5,83,41.714285714285715,3.0,92.57142857142857
2020-06-05,16949,917,14925,47,4,140,39.42857142857143,3.142857142857143,82.85714285714286
2020-06-06,16995,919,14927,46,2,2,38.57142857142857,2.857142857142857,79.42857142857143
2020-06-07,17033,919,14990,38,0,63,39.57142857142857,2.4285714285714284,73.57142857142857
2020-06-08,17054,922,15043,21,3,53,39.57142857142857,1.7142857142857142,64.0
2020-06-09,17099,923,15141,45,1,98,41.57142857142857,1.7142857142857142,62.42857142857143
2020-06-10,17135,925,15217,36,2,76,41.42857142857143,1.7142857142857142,75.85714285714286
2020-06-11,17179,925,15233,44,0,16,46.714285714285715,1.7142857142857142,74.85714285714286
2020-06-12,17240,929,15362,61,4,129,54.0,1.5714285714285714,74.85714285714286
2020-06-13,17285,931,15458,45,2,96,53.57142857142857,2.142857142857143,73.0
2020-06-14,17360,931,15514,75,0,56,55.0,2.0,76.57142857142857
2020-06-15,17432,933,15567,72,2,53,58.57142857142857,2.142857142857143,74.28571428571429
2020-06-16,17474,938,15652,42,5,85,58.57142857142857,4.285714285714286,68.85714285714286
2020-06-17,17520,939,15753,46,1,101,61.285714285714285,4.0,70.0
2020-06-18,17589,940,15753,69,1,0,58.42857142857143,4.142857142857143,62.0
2020-06-19,17650,959,15844,61,19,91,54.285714285714285,4.0,55.714285714285715
2020-06-20,17714,959,15948,64,0,104,56.42857142857143,3.857142857142857,63.42857142857143
2020-06-21,17769,960,15948,55,1,0,63.57142857142857,4.285714285714286,49.714285714285715
2020-06-22,17812,961,15957,43,1,9,65.42857142857143,4.428571428571429,55.57142857142857
2020-06-23,17869,965,16096,57,4,139,71.71428571428571,1.7142857142857142,54.285714285714285
2020-06-24,17965,969,16101,96,4,5,75.71428571428571,1.8571428571428572,49.285714285714285
2020-06-25,18047,971,16142,82,2,41,84.0,1.7142857142857142,54.142857142857146
