date,new_confirmed,new_confirmed_smooth
2020-04-05,28777,31228.14285714286
2020-04-06,31993,31763.285714285714
2020-04-07,30146,32011.0
2020-04-08,31244,31621.85714285714
2020-04-09,36026,31204.85714285714
2020-04-10,34181,30526.285714285714
2020-04-11,28986,30292.85714285714
2020-04-12,25858,29595.571428571428
2020-04-13,27243,28689.285714285714
2020-04-14,28512,28543.0
2020-04-15,26363,28309.14285714286
2020-04-16,29682,28191.0
2020-04-17,33157,28676.714285714286
2020-04-18,27349,28310.285714285714
2020-04-19,25031,28825.14285714286
2020-04-20,30643,29167.428571428572
2020-04-21,25947,28929.428571428572
2020-04-22,29967,29397.571428571428
2020-04-23,32078,29521.285714285714
2020-04-24,31491,28671.285714285714
2020-04-25,30626,28479.428571428572
2020-04-26,25897,28028.285714285714
2020-04-27,24693,27661.0
2020-04-28,24604,28136.85714285714
2020-04-29,26809,27568.428571428572
2020-04-30,29507,27236.0
2020-05-01,34822,27144.285714285714
2020-05-02,26647,27069.571428571428
2020-05-03,23570,26721.571428571428
2020-05-04,24051,26536.285714285714
2020-05-05,24081,25448.428571428572
2020-05-06,24373,25105.571428571428
2020-05-07,28210,24410.285714285714
2020-05-08,27207,23720.428571428572
2020-05-09,24247,23620.0
2020-05-10,18703,22995.428571428572
2020-05-11,19222,22662.14285714286
2020-05-12,23378,22261.0
2020-05-13,20001,22206.85714285714
2020-05-14,25877,22198.285714285714
2020-05-15,24399,22650.0
2020-05-16,23868,22275.714285714286
2020-05-17,18643,22681.14285714286
2020-05-18,22384,22571.85714285714
2020-05-19,20758,22503.714285714286
2020-05-20,22839,21940.85714285714
2020-05-21,25112,22152.0
2020-05-22,23922,21695.14285714286
2020-05-23,19928,21400.571428571428
2020-05-24,20121,20824.285714285714
2020-05-25,19186,20255.285714285714
2020-05-26,18696,20371.714285714286
2020-05-27,18805,20770.14285714286
2020-05-28,21129,20576.285714285714
2020-05-29,24737,20383.571428571428
2020-05-30,22717,20563.571428571428
2020-05-31,18764,20598.285714285714
2020-06-01,17837,21538.571428571428
2020-06-02,19956,21744.85714285714
2020-06-03,19048,21378.571428571428
2020-06-04,27711,21242.14285714286
2020-06-05,26181,21110.0
2020-06-06,20153,21162.571428571428
2020-06-07,17809,21548.0
2020-06-08,16912,20775.428571428572
2020-06-09,20324,20686.0
2020-06-10,21746,21255.0
2020-06-11,22303,21418.428571428572
2020-06-12,25555,22016.0
2020-06-13,24136,22630.85714285714
2020-06-14,18953,23392.714285714286
2020-06-15,21095,24240.571428571428
2020-06-16,24628,25017.85714285714
2020-06-17,27079,26122.14285714286
2020-06-18,28238,27108.714285714286
2020-06-19,30996,28379.285714285714
2020-06-20,31866,30408.0
2020-06-21,25859,31722.285714285714
2020-06-22,29989,33310.71428571428
2020-06-23,38829,35895.0
2020-06-24,36279,37176.0
2020-06-25,39357,39613.0
2020-06-26,49086,41260.0
2020-06-27,40833,42863.857142857145
2020-06-28,42918,44728.28571428572
2020-06-29,41518,46975.0
2020-06-30,50056,47342.42857142857
2020-07-01,49330,48084.0
2020-07-02,55084,49660.0
2020-07-03,51658,49962.0
2020-07-04,46024,51013.0
2020-07-05,53950,52609.28571428572
2020-07-06,43632,53287.57142857143
2020-07-07,57413,55696.71428571428
2020-07-08,60504,57756.28571428572
2020-07-09,59832,58652.0
2020-07-10,68522,60936.71428571428
2020-07-11,60441,62128.71428571428
2020-07-12,60220,62956.57142857143
2020-07-13,59625,64519.71428571428
2020-07-14,65757,64219.71428571428
2020-07-15,66299,64774.57142857143
2020-07-16,70774,64599.28571428572
2020-07-17,66422,64775.142857142855
2020-07-18,64325,65137.71428571428
2020-07-19,58993,65302.142857142855
2020-07-20,60856,64872.57142857143
2020-07-21,68295,66090.71428571429
2020-07-22,67450,66009.28571428571
2020-07-23,67767,65529.0
2020-07-24,74949,65406.28571428572
2020-07-25,63755,64873.28571428572
2020-07-26,55631,64387.857142857145
2020-07-27,59997,64593.142857142855
2020-07-28,64564,63082.57142857143
2020-07-29,64052,62178.142857142855
2020-07-30,69204,60929.28571428572
2020-07-31,64375,58343.42857142857
2020-08-01,57424,57923.0
2020-08-02,46889,56506.57142857143
2020-08-03,41896,55196.857142857145
2020-08-04,61621,54634.857142857145
2020-08-05,54137,55541.0
2020-08-06,60036,56580.142857142855
2020-08-07,60441,57971.71428571428
2020-08-08,63767,57293.857142857145
2020-08-09,54163,57448.857142857145
2020-08-10,51637,56221.71428571428
2020-08-11,56876,57597.57142857143
2020-08-12,55222,55963.0
2020-08-13,51446,53165.0
2020-08-14,70072,51216.42857142857
2020-08-15,52325,49516.28571428572
2020-08-16,34577,48186.71428571428
2020-08-17,37997,47285.142857142855
2020-08-18,44975,44117.71428571428
2020-08-19,45915,43110.0
2020-08-20,45135,42728.0
2020-08-21,47900,42170.0
2020-08-22,45271,41825.28571428572
2020-08-23,31903,41293.42857142857
2020-08-24,34091,42050.857142857145
2020-08-25,42562,41825.142857142855
2020-08-26,42192,41510.857142857145
2020-08-27,50437,41834.42857142857
2020-08-28,46320,41753.71428571428
2020-08-29,43071,41669.0
2020-08-30,34168,41372.71428571428
2020-08-31,33526,40626.142857142855
2020-09-01,41969,40960.28571428572
2020-09-02,40118,40984.142857142855
2020-09-03,45211,40257.0
2020-09-04,48659,38996.42857142857
2020-09-05,43238,36872.71428571428
2020-09-06,29078,35977.42857142857
2020-09-07,24702,35179.0
2020-09-08,27103,34631.28571428572
2020-09-09,33851,34970.857142857145
2020-09-10,39622,36575.142857142855
2020-09-11,44825,37746.42857142857
2020-09-12,45615,39223.0
2020-09-13,40308,39865.57142857143
2020-09-14,32901,40696.857142857145
2020-09-15,37439,41468.57142857143
2020-09-16,38349,41474.28571428572
2020-09-17,45441,41659.57142857143
2020-09-18,50227,41568.0
2020-09-19,45655,41692.142857142855
2020-09-20,41605,42103.71428571428
2020-09-21,32260,42611.71428571428
2020-09-22,38308,42240.142857142855
2020-09-23,41230,41988.0
2020-09-24,48997,40859.71428571428
2020-09-25,47626,41475.57142857143
2020-09-26,43890,42044.42857142857
2020-09-27,33707,41713.857142857145
