date,new_confirmed,new_confirmed_smooth
2021-09-14,6325,9542.42857142857
2021-09-15,12455,9542.42857142857
2021-09-16,12925,9542.42857142857
2021-09-17,11022,8957.285714285714
2021-09-18,0,8720.0
2021-09-19,0,8434.142857142857
2021-09-20,19974,8115.714285714285
2021-09-21,4664,7930.714285714285
2021-09-22,10454,7930.714285714285
2021-09-23,10696,7930.714285714285
2021-09-24,9727,7649.714285714285
2021-09-25,0,7579.285714285715
2021-09-26,0,7768.714285714285
2021-09-27,18007,7976.428571428572
2021-09-28,4171,8032.285714285715
2021-09-29,11780,8032.285714285715
2021-09-30,12150,8032.285714285715
2021-10-01,10118,7998.285714285715
2021-10-02,0,8088.0
2021-10-03,0,8054.714285714285
2021-10-04,17769,7982.428571428572
2021-10-05,4799,8026.857142857143
2021-10-06,11547,8026.857142857143
2021-10-07,11644,8026.857142857143
2021-10-08,10429,8285.142857142857
2021-10-09,0,8309.714285714286
2021-10-10,0,8360.57142857143
2021-10-11,19577,8466.0
2021-10-12,4971,8621.57142857143
2021-10-13,11903,8621.57142857143
2021-10-14,12382,8621.57142857143
2021-10-15,11518,9208.714285714286
2021-10-16,0,9465.857142857143
2021-10-17,0,10196.142857142857
2021-10-18,23687,10724.0
2021-10-19,6771,11874.57142857143
2021-10-20,17015,11874.57142857143
2021-10-21,16077,11874.57142857143
2021-10-22,19572,13555.0
2021-10-23,0,14083.857142857143
2021-10-24,0,14969.142857142857
2021-10-25,35450,16677.714285714286
2021-10-26,10473,17405.714285714286
2021-10-27,23212,17405.714285714286
2021-10-28,28037,17405.714285714286
2021-10-29,24668,19211.14285714286
2021-10-30,0,19259.714285714286
2021-10-31,0,18857.714285714286
2021-11-01,48088,19702.285714285714
2021-11-02,10813,21481.14285714286
2021-11-03,20398,21481.14285714286
2021-11-04,33949,21481.14285714286
2021-11-05,37120,25048.285714285714
2021-11-06,0,26622.428571428572
2021-11-07,0,29376.428571428572
2021-11-08,73058,31697.428571428572
2021-11-09,21832,33343.142857142855
2021-11-10,39676,33343.142857142855
2021-11-11,50196,33343.142857142855
2021-11-12,48640,37504.28571428572
2021-11-13,0,38963.71428571428
2021-11-14,0,40842.28571428572
2021-11-15,102186,43010.142857142855
2021-11-16,32048,43628.71428571428
2021-11-17,52826,43628.71428571428
2021-11-18,65371,43628.71428571428
2021-11-19,52970,48644.142857142855
2021-11-20,0,50541.0
2021-11-21,0,52549.28571428572
2021-11-22,137294,54062.142857142855
2021-11-23,45326,57411.28571428572
2021-11-24,66884,57411.28571428572
2021-11-25,75961,57411.28571428572
2021-11-26,76414,57925.0
2021-11-27,0,57986.0
