date,S,E,I,R,predicted_new
2020-05-24,125959242.3984108,2457.3396337312524,2615.4981321450296,35684.763823491274,2353.1868801389032
2020-05-25,125956820.11534108,2603.067452707932,2770.6326761427304,37806.18453023914,2492.7148685328284
2020-05-26,125954254.21986589,2757.412016917307,2934.943515953207,40053.424601427214,2640.4901552094093
2020-05-27,125951536.22399746,2920.8797665393245,3108.970397786205,42433.92583839533,2796.997126257893
2020-05-28,125948657.14392856,3094.0063820022956,3293.2842770884176,44955.565412531985,2962.7480878035694
2020-05-29,125945607.46646617,3277.358720214297,3488.489392637441,47626.6854211445,3138.2851121146155
2020-05-30,125942377.12107775,3471.5364135356963,3695.2249794907825,50456.11752940237,3324.1815565303923
2020-05-31,125938955.44792427,3677.1736898574563,3914.1672312031938,53453.21115484158,3521.0438039016008
2020-06-01,125935331.16476665,3894.941255334093,4146.031327240166,56627.86265095527,3729.5130586820524
2020-06-02,125931492.3276305,4125.548545321686,4391.573809083619,59990.55001526539,3950.2674531774064
2020-06-03,125927426.29637995,4369.745692670104,4651.5946437393595,63552.363283818224,4184.023869000886
2020-06-04,125923119.69336335,4628.325789085064,4926.939788988781,67325.04105873269,4431.540205505919
2020-06-05,125918558.36198978,4902.127126789737,5218.503772945951,71321.00711064607,4693.617656399705
2020-06-06,125913727.32197145,5192.035955037948,5527.232116639865,75553.40995704413,4971.102839855965
2020-06-07,125908610.72224893,5498.988951240453,5854.1242826171465,80036.16451738273,5264.890395855051
2020-06-08,125903191.7920107,5823.975793682246,6200.236716616061,84783.99547917309,5575.925660628419
2020-06-09,125897452.78884813,6168.042132695406,6566.6857882905415,89812.48323103921,5905.207242932203
2020-06-10,125891374.94395845,6532.292710501953,6954.650881799441,95138.1124494184,6253.789726892462
2020-06-11,125884938.4045726,6917.894266188547,7365.377972328421,100778.32318903322,6622.7868026639935
2020-06-12,125878122.17350796,7326.078712636327,7800.183211590942,106751.56456796096,7013.374394888502
2020-06-13,125870904.04529513,7758.146796920128,8260.456361672534,113077.35154642096,7426.7936433602235
2020-06-14,125863260.53923012,8215.471683000173,8747.664589934666,119776.32449709042,7864.354195662461
2020-06-15,125855166.82917103,8699.502271779293,9263.35681676196,126870.31174058265,8327.437982655108
2020-06-16,125846596.66959958,9211.76709903261,9809.167823435995,134382.3954781066,8817.50276243117
2020-06-17,125837522.31784354,9753.878772498663,10386.822157842527,142336.9812262596,9336.08546499272
2020-06-18,125827914.45283778,10327.537868762367,10998.138853305914,150759.87044029156,9884.806248387202
2020-06-19,125817742.09008837,10934.536697244446,11645.036575733038,159678.3366388108,10465.372917965897
2020-06-20,125806972.49211022,11576.764180285032,12329.53802178894,169121.2056878637,11079.584648197346
2020-06-21,125795571.07467157,12256.21087482752,13053.774478550074,179118.93997519632,11729.335822922712
2020-06-22,125783501.3093569,12974.972931177204,13819.991660638845,189703.72605143712,12416.620993866198
2020-06-23,125770724.6215649,13735.256639216368,14630.555258638275,200909.56653739559,13143.539546391305
2020-06-24,125757200.28330088,14539.384222250565,15487.955579621535,212772.37689738904,13912.299512895235
2020-06-25,125742885.30199304,15389.798734806534,16394.81324778458,225330.0860245194,14725.222298312661
2020-06-26,125727734.30484132,16289.068634539153,17353.88541107513,238622.74111321627,15584.747815145114
2020-06-27,125711699.41812338,17239.893106813695,18368.071406792806,252692.61736316464,16493.439082724028
2020-06-28,125694730.14167409,18245.107615122033,19440.418342022454,267584.3323689154,17453.98669529831
2020-06-29,125676773.21884368,19307.68903311706,20574.127143488888,283344.9649798605,18469.21365134221
2020-06-30,125657772.5014557,20430.760713962518,21772.558683566727,300024.179146923,19542.080184530154
2020-07-01,125637668.81097181,21617.597747466676,23039.23968304127,317674.35159782966,20675.688321103844
2020-07-02,125616399.7942678,22871.632160887642,24377.868548502887,336350.7050229525,21873.28629800604
2020-07-03,125593899.77499974,24196.457861295617,25792.321238775377,356111.44590033265,23138.2729187668
2020-07-04,125570099.60084806,25595.835453839994,27286.656930916542,377017.90676732064,24474.201632781154
2020-07-05,125544926.48702379,27073.69669712936,28865.123596658043,399134.69268258166,25884.784428437782
2020-07-06,125518303.8559602,28634.1487907704,30532.16315292415,422529.83209625183,27373.89522863204
2020-07-07,125490151.17394467,30281.478197011114,32292.41638394404,447274.931474526,28945.57295566504
2020-07-08,125460383.78500864,32020.15408474928,34150.72733355401,473445.3335732021,30604.023984320505
2020-07-09,125428912.74226126,33854.83100864409,36112.147254162854,501120.279476083,32353.624049129157
2020-07-10,125395644.63815452,35790.3511839218,38181.93795828157,530383.0727034302,34198.91945580528
2020-07-11,125360481.43294628,37831.7456236829,40365.574233469015,561321.24719673,36144.62728017862
2020-07-12,125323320.28467084,39984.234469161536,42668.74560011266,594026.7352600402,38195.634792771845
2020-07-13,125284053.37980117,42253.22648082287,45097.35671683205,628596.037001338,40356.99747285373
2020-07-14,125242567.76675415,44644.316792851845,47657.527004439966,665130.3894487129,42633.93611035348
2020-07-15,125198745.19230801,47163.2836682173,50355.58845487425,703735.9355690667,45031.83205693235
2020-07-16,125152461.94266711,49816.08392385101,53198.08254958509,744523.89085961,47556.221440784364
2020-07-17,125103588.69534302,52608.84518668534,56191.753997259824,787610.7054731871,50212.78628673636
2020-07-18,125051990.37678482,55547.8573988119,59343.54379320036,833118.2220233327,53007.34476679715
2020-07-19,124997526.03238195,58639.56177717091,62660.57955994188,881173.8262810734,55945.83874819982
2020-07-20,124940048.70981364,61890.53710504875,66150.16327299505,931910.5898084684,59034.31872492948
2020-07-21,124879405.35916802,65307.48300631592,69819.75611894911,985467.4017068592,62278.92590326069
2020-07-22,124815436.752697,68897.2001709584,73676.96017317304,1041989.0869589916,65685.87116161184
2020-07-23,124747977.42693639,72666.56734679629,77729.49659517776,1101626.5091217612,69261.41061901688
2020-07-24,124676855.65129368,76622.51448149352,81985.18000493039,1164536.654220033,73011.81752157168
2020-07-25,124601893.42650452,80771.99168233953,86451.8887791887,1230882.6930340822,76943.35022988923
2020-07-26,124522906.51737978,85121.93382159394,91137.5306845103,1300834.0181142564,81062.21581180076
2020-07-27,124439704.52423492,89679.22053368251,96050.0034554988,1374566.251776023,85374.52892538582
2020-07-28,124352090.99780993,94450.63103675598,101197.15016615408,1452261.2209872806,89886.26590129021
2020-07-29,124259863.60270707,99442.7934039402,106586.70904333061,1534106.894845778,94603.21376846918
2020-07-30,124162814.33453703,104662.12826047903,112226.25707714395,1620297.2801254867,99530.91372092463
2020-07-31,124060729.79633985,110114.7866522105,118123.14706006595,1711032.269948003,104674.59878651542
2020-08-01,123953391.54020716,115806.58149247574,124284.43806218864,1806517.4402382993,110039.12581055067
2020-08-02,123840576.4799668,121742.91239184116,130716.81905593106,1906963.7885855415,115628.90162510009
2020-08-03,123722057.38013726,127928.68423798739,137426.52508692557,2012587.410537962,121447.80301683913
2020-08-04,123597603.42992052,134368.21898509024,144419.24578425367,2123609.1053102636,127499.09048636004
2020-08-05,123466980.90447266,141065.1608399893,151700.02667486685,2240253.908012613,133785.3164048127
2020-08-06,123329953.92082892,148022.3749216167,159273.16305627118,2362750.5411933335,140308.22757539
2020-08-07,123186285.29430501,155241.83979338524,167142.08639331523,2491330.7795084333,147068.66242237363
2020-08-08,123035737.50054926,162724.53413803212,175309.24355602468,2626228.7217568364,154066.4433684208
2020-08-09,122878073.74723321,170470.3181420395,183775.96944976615,2767679.9651751183,161300.26519298318
2020-08-10,122713059.15883833,178477.81039464968,192542.3536486462,2915920.677118513,168767.58024191638
2020-08-11,122540462.0773239,186744.26129866572,201607.10179724018,3071186.5595803573,176464.48151645635
2020-08-12,122360055.48030269,195265.42414322202,210967.39282947793,3233711.7027247725,184385.5849367838
2020-08-13,122171618.51679133,204035.42522954996,220618.73333065544,3403727.324648623,192523.91232950395
2020-08-14,121974938.15888195,213046.63473876138,230554.81060671297,3581460.3957727444,200870.77689990395
2020-08-15,121769810.96584783,222289.54029604926,240767.34628980912,3767132.147566467,209415.67317470632
2020-08-16,121556044.95513919,231752.62541668487,251245.95261386136,3960956.466830417,218146.17364805218
2020-08-17,121333461.57237959,241422.25526554463,261977.99379377635,4163138.1785612446,227047.8345913304
2020-08-18,121101897.74988702,251282.57242126268,272948.45522019657,4373871.222471672,236104.11367904188
2020-08-19,120861208.04049174,261315.405563661,284139.8234515565,4593336.730493171,245296.3022483369
2020-08-20,120611266.81054623,271500.1941794674,295531.98024204816,4821701.015032398,254603.47514301963
2020-08-21,120351970.47303979,281813.9325151753,307102.1140610375,5059113.480384141,264002.46116915776
2020-08-22,120083239.7387642,292231.13604100706,318824.6527046756,5305704.472490273,273467.83718117
2020-08-23,119805021.86049323,302723.83371682325,330671.22067721665,5561583.085112865,282971.9487276423
2020-08-24,119517292.84109035,313261.59013198793,342610.6252906333,5826834.94348716,292484.96023806924
2020-08-25,119220059.5807682,323811.5571318503,354608.87333084096,6101519.988769244,301974.9357597996
2020-08-26,118913361.91623421,334338.56537649414,366629.22768239235,6385670.290707043,311407.9574318983
2020-08-27,118597274.52789524,344805.252164731,378632.30151509587,6679287.918425084,320748.2786279617
2020-08-28,118271908.68118434,355172.2227440222,390576.18947583745,6982342.906595955,329958.5101052229
2020-08-29,117937413.76192409,365398.25671894633,402416.64590760146,7294771.335449517,338999.8462363606
2020-08-30,117593978.56161699,375440.557415741,414107.31028969964,7616473.570677715,347832.3297743987
2020-08-31,117241832.27938113,385255.03938360116,425599.978291904,7947312.702943501,356415.1519500547
2020-09-01,116881245.20923433,394796.65520402964,436844.9173804203,8287113.218181373,364706.9850482044
2020-09-02,116512529.08764896,404019.7597995649,447791.2260320153,8635659.926519595,372666.3446303512
2020-09-03,116136037.0508304,412878.50912931346,458387.2384530601,8992697.201587357,380251.980775803
2020-09-04,115752163.19720581,421327.2868451121,468580.966688439,9357928.549260756,387423.2894801761
2020-09-05,115361341.72251828,429321.15632628277,478320.57568329026,9731016.54547227,394140.7384593694
2020-09-06,114964045.64731863,436816.32764102286,487554.88573027396,10111583.139310189,400366.30099048885
2020-09-07,114560785.08154958,443770.63496253965,496233.8985422331,10499210.384945756,406063.8928648304
2020-09-08,114152105.07036044,450144.0160928993,504309.3330718832,10893441.580474876,411199.79983417864
2020-09-09,113738582.99423434,455898.9841887354,511735.1650646157,11293782.856512407,415743.0895912144
2020-09-10,113320825.63153943,461001.082533718,518468.1620014158,11699705.123925544,419666.0012976227
2020-09-11,112899465.800259,465419.3152169013,524468.4004535635,12110646.484070666,422944.3017165974
2020-09-12,112475158.64540488,469126.54035233136,529699.7592806551,12526015.054962248,425557.6032823175
2020-09-13,112048577.65353993,472099.8241839449,534130.3719924423,12945192.150283797,427489.631880781
2020-09-14,111620410.43517584,474320.74066335155,537733.0369123805,13367535.78724855,428728.4448908105
2020-09-15,111191354.31604126,475775.61788529315,540485.57028828,13792384.495785296,429266.5896330841
2020-09-16,110762111.79225561,476455.71765942127,542371.099174226,14219061.390910864,429101.20228302985
2020-09-17,110333385.88986847,476357.34075339447,543378.2745189988,14646878.49485927,428234.0346191113
2020-09-18,109905875.59224492,475481.87914583815,543501.4219535403,15075141.10665581,426671.42618167156
2020-09-19,109480271.29545791,473835.79005829105,542740.6150238898,15503152.299460014,424424.212684851
2020-09-20,109057250.37245415,471430.49473117746,541101.6623422474,15930217.470472535,421507.5676214973
2020-09-21,108637472.93731172,468282.21416007465,538596.0161581928,16355648.832370112,417940.786639497
2020-09-22,108221577.8601811,464411.7418475898,535240.6079124395,16778769.79005899,413747.0223080481
2020-09-23,107810179.05498701,459844.1589465595,531057.6129694097,17198919.173097115,408952.9738767575
2020-09-24,107403862.10835372,454608.4956011117,526074.143381171,17615455.252664097,403588.53396058286
2020-09-25,107003181.28013545,448737.3498631864,520321.8828183655,18027759.487183087,397686.40536596405
2020-09-26,106608656.88632166,442266.47136552405,513836.6726508779,18435239.96966201,391281.6966446188
2020-09-27,106220773.10700975,435234.3177392523,506658.05225267576,18837334.522998393,384411.5000797926
2020-09-28,105839976.21753234,427681.5943621224,498828.7673968077,19233513.420708813,377114.46341356495
2020-09-29,105466673.25489078,419650.78425637475,490394.2567429095,19623281.704110023,369430.36315699614
2020-09-30,105101231.09373413,411185.67848141235,481402.1253827893,20006181.102401763,361399.68592050934
2020-10-01,104743975.91596323,402330.91374569206,471901.61606320046,20381791.55422796,353063.22505448567
2020-10-02,104395193.11052552,393131.5262508681,461943.0841008501,20749732.279122844,344461.696219857
2020-10-03,104055127.54924348,383632.5260686107,451577.48852464574,21109662.43616334,335635.3797628504
2020-10-04,103723984.18984656,373878.5018673993,440855.9036722346,21461281.404613897,326623.791303567
2020-10-05,103401928.9780395,363913.2506940315,429829.06598932866,21804328.70527723,317465.3896723258
2020-10-06,103089090.03589588,353779.4518884263,418546.9455107838,22138583.566704992,308197.3125000743
2020-10-07,102785559.0917182,343518.3682121239,407058.3627582026,22463864.177311547,298855.1528504378
2020-10-08,102491393.14589053,333169.6002380262,395410.64261117985,22780026.611260325,289472.76875665464
2020-10-09,102206616.2917894,322770.86963567685,383649.3199731466,23086963.51860183,280082.1345507238
2020-10-10,101931221.62729181,312357.83938714577,371817.87728965946,23384602.65603144,270713.2175357248
2020-10-11,101665173.31463341,301963.97941586585,359957.5322000678,23672905.173750706,261393.89212162595
2020-10-12,101408408.71767291,291620.46757967153,348107.07096430165,23951863.743783172,252149.88664185625
2020-10-13,101160840.55982514,281356.12333989784,336302.7222889591,24221500.594546065,243004.75763791814
2020-10-14,100922359.09269217,271197.372510967,324578.0678604889,24481865.466936428,233979.88798734618
2020-10-15,100692834.26201686,261168.24238657847,312963.992179349,24733033.50341727,225094.5099606738
2020-10-16,100472117.84058185,251290.3824669469,301488.66581008246,24975103.11114117,216365.74827764573
2020-10-17,100260045.50609146,241583.10761940465,290177.5583056236,25208193.827983554,207808.68000405948
2020-10-18,100056438.85287204,232063.46051845342,279053.47761139524,25432444.208998147,199436.40870932763
2020-10-19,99861107.32243407,222746.2912295505,268136.63377181295,25648009.752564605,191260.15115830867
2020-10-20,99673850.04254596,213644.35010537054,257444.722105749,25855060.885242954,183289.33303866672
2020-10-21,99494457.56826709,204768.39113781624,246993.02237607114,26053781.018219054,175531.69131752895
2020-10-22,99322713.51686358,196127.28367574606,236794.51160186596,26244364.687858853,167993.3817014126
2020-10-23,99158396.09764658,187728.1295696268,226859.9864270936,26427015.786356743,160679.0885203177
2020-10-24,99001279.52482271,179576.3843364301,217198.1941002383,26601945.896740668,153592.13661717423
2020-10-25,98851135.31954387,171675.98000980992,207815.96796866492,26769372.732477695,146734.60265166065
2020-10-26,98707733.50379029,164029.44766442792,198718.3652551734,26929518.683290146,140107.42457083229
2020-10-27,98570843.66348352,156638.03819602742,189908.8054659501,27082609.492854543,133710.50838502194
2020-10-28,98440235.98138238,149501.84153281772,181389.2078979761,27228872.969186872,127542.83164251996
2020-10-29,98315682.106407,142619.90190176433,173160.12788129653,27368537.863809984,121602.54347344523
2020-10-30,98196955.89472981,135990.3271955569,165220.88765430666,27501832.890420392,115887.058699129
2020-10-31,98083834.09655358,129610.39396534109,157569.70356968025,27628985.805911463,110393.14759694031
2020-11-01,97976096.9779726,123476.64862347633,150203.80637162257,27750222.567032363,105117.01928233365
2020-11-02,97873528.85419562,117585.00172212362,143119.55661191873,27865766.587470386,100054.40038325936
2020-11-03,97775918.5307107,111930.81454043585,136312.5548889635,27975838.09985996,95200.60901097376
2020-11-04,97683059.66920945,106508.98045688825,129777.7441146544,28080653.60621905,90550.62230062272
2020-11-05,97594751.09474497,101314.00200566319,123509.50306899064,28180425.40018042,86099.1372132413
2020-11-06,97510797.05106851,96340.06107998948,117501.73430802213,28275361.153543524,81840.62690898658
2020-11-07,97431007.40220718,91581.08081885354,111747.94779129812,28365663.569182713,77769.39377453878
2020-11-08,97355197.7713058,87030.78242455884,106241.33411939253,28451530.112150297,73879.614962006
2020-11-09,97283189.65036948,82682.74023917138,100974.83195230247,28533152.77743911,70165.38376235736
2020-11-10,97214810.46626878,78530.42854896907,95941.19065366384,28610717.914528653,66620.74760931492
2020-11-11,97149893.60680923,74567.26255365807,91133.02623988212,28684406.104397308,63239.74145193644
2020-11-12,97088278.41894047,70786.63649022131,86542.87095684881,28754392.073612522,60016.41679023553
2020-11-13,97029810.17853484,67181.95712467033,82163.21743287296,28820844.64690769,56944.867079781056
2020-11-14,96974340.03786243,63746.672745537435,77986.5587034175,28883926.730688673,54019.25044348521
2020-11-15,96921724.95071496,60474.298395628124,74005.42308890545,28943795.327800576,51233.80901060131
2020-11-16,96871827.57955903,57358.43802300086,70212.40430854769,29000601.578109495,48582.88517231371
2020-11-17,96824516.18834288,54392.80334936132,66600.18794049899,29054490.820367336,46060.93553851088
2020-11-18,96779664.52256852,51571.22974812759,63161.57430359157,29105602.673379835,43662.54265584913
2020-11-19,96737151.67819865,48887.68950556637,59889.497686599614,29154071.134609267,41382.42444028368
2020-11-20,96696861.96232827,46336.30284514549,56777.04251160851,29200024.69231507,39215.44173124466
2020-11-21,96658684.74718384,43911.34671234367,53817.45679658048,29243586.449307326,37156.60421711328
2020-11-22,96622514.31880113,41607.26156199918,51004.16299582882,29284874.25664113,35201.07478130669
2020-11-23,96588249.7226642,39418.656742708285,48330.766872288776,29324000.853720885,33344.17271391782
2020-11-24,96555794.60609475,37340.31408449155,45791.063978306825,29361074.015842535,31581.375487742414
2020-11-25,96525057.05932876,35367.19016572566,43379.04439147115,29396196.706114117,29908.319536185063
2020-11-26,96495949.45654483,33494.4174376973,41088.895945158394,29429467.230072398,28320.800188208817
2020-11-27,96468388.29749839,31717.30436819208,38915.00607460648,29460979.392058883,26814.77083289033
2020-11-28,96442294.05022193,30031.334669365933,36851.96237912397,29490822.652729638,25386.3413721085
2020-11-29,96417590.99546358,28432.165714089304,34894.55208435983,29519082.28673803,24031.77607742648
2020-11-30,96394207.0735551,26915.62628797013,33037.76058600278,29545839.53957097,22747.49096552635
2020-12-01,96372073.73417774,25477.71379810607,31276.769202071766,29571171.78282214,21530.050769349426
2020-12-02,96351125.78932992,24114.59101323737,29606.952238648722,29595152.66741825,20376.165567033757
2020-12-03,96331301.26999672,22822.582380135707,28023.873442585944,29617852.274180602,19282.687109642902
2020-12-04,96312541.28591125,21598.170088442846,26523.282082255133,29639337.261918105,18246.605004179055
2020-12-05,96294789.8898793,20437.989816243287,25101.108536900374,29659671.011767607,17265.042661170555
2020-12-06,96277993.9461656,19338.826286590072,23753.45955671071,29678913.767991126,16335.253110010595
2020-12-07,96262103.00304544,18297.608678347715,22476.613306784195,29697122.77496947,15454.614752123442
2020-12-08,96247069.16952196,17311.40595439481,21267.01423227642,29714352.41029142,14620.627070307974
2020-12-09,96232846.9966978,16377.422113756867,20121.26778692926,29730654.313401554,13830.90631656534
2020-12-10,96219393.36265221,15492.991422412984,19036.135079339347,29746077.510846086,13083.181209310966
2020-12-11,96206667.36240333,14655.573644573866,18008.52744137004,29760668.53651077,12375.288637418571
2020-12-12,96194630.20091766,13862.749288060295,17035.501015902322,29774471.54877842,11705.169432229151
2020-12-13,96183245.09195356,13112.214874088304,16114.25129965664,29787528.44187272,11070.864158772898
2020-12-14,96172477.161488,12401.778305460011,15242.107785365652,29799878.952421192,10470.509020578691
2020-12-15,96162293.35311551,11729.354314224789,14416.528673411676,29811560.76389686,9902.331853044392
2020-12-16,96152662.33879164,11092.960002282469,13635.095655529969,29822609.605550557,9364.648203737843
2020-12-17,96143554.43145555,10490.710440549745,12895.508760739873,29833059.34934317,8855.85748899647
2020-12-18,96134941.50489746,9920.814458008357,12195.581380960366,29842942.09926359,8374.439304834581
2020-12-19,96126796.91483669,9381.570489562571,11533.235376210741,29852288.279297553,7918.949819857287
2020-12-20,96119095.42408599,8871.362566864489,10906.496322289864,29861126.71702487,7488.018291033017
2020-12-21,96111813.13092068,8388.656424574965,10313.488885111658,29869484.723769654,7080.34368895485
2020-12-22,96104927.40067042,7931.995730034466,9752.432330085774,29877388.171269465,6694.691436163175
2020-12-23,96098416.80191778,7499.9985042797825,9221.636244859066,29884861.5633331,6329.890310386703
2020-12-24,96092261.04397829,7091.353602046314,8719.49633308655,29891928.106086593,5984.829412935459
2020-12-25,96086440.91832657,6704.817361623445,8244.490398045118,29898609.77391378,5658.45528238195
2020-12-26,96080938.24162842,6339.210330060907,7795.1744133844595,29904927.37362814,5349.769081393674
2020-12-27,96075735.80313803,5993.414186747269,7370.1788210677205,29910900.60385416,5057.823951677041
2020-12-28,96070817.31458801,5666.36879757835,6968.20498267147,29916548.111631736,4781.722485005948
2020-12-29,96066167.36174673,5357.069353664234,6588.021724083293,29921887.547175527,4520.614268061491
2020-12-30,96061771.35815485,5064.563611405388,6228.4620143775755,29926935.616219357,4273.693528129223
2020-12-31,96057615.50145021,4787.949270117494,5888.419797288967,29931708.129482377,4040.196891422221
2021-01-01,96053686.7322114,4526.371486534275,5566.84697110651,29936220.049330965,3819.4012503487465
2021-01-02,96049972.69491978,4279.020499263933,5262.750506497308,29940485.534074463,3610.621731780298
2021-01-03,96046461.70074597,4045.1293456376843,4975.1896916252945,29944517.980216775,3413.2097583616783
2021-01-04,96043142.6920707,3823.9716807930154,4703.273486083514,29948330.062762428,3226.5511895982268
2021-01-05,96040005.20888945,3614.8597050340854,4446.157996308878,29951933.773409206,3050.0645508932157
2021-01-06,96037039.35699847,3417.1421894049363,4203.044072145491,29955340.456739977,2883.199349827397
2021-01-07,96034235.77785742,3230.202593887217,3973.1750203918323,29958560.844528314,2725.4344763928766
2021-01-08,96031585.62003599,3053.4572764083287,3755.8344292214747,29961605.088258382,2576.2766826032935
2021-01-09,96029080.51203354,2886.353785319417,3550.344086449695,29964482.790094696,2435.2591294507138
2021-01-10,96026712.53654815,2728.369237560118,3356.0619993152673,29967203.032214977,2301.940006164859
2021-01-11,96024474.2061146,2579.0087757264337,3172.3805135888742,29969774.40459608,2175.901219993539
2021-01-12,96022358.44002488,2437.804100964098,2998.7245256272977,29972205.031348523,2056.7471518762713
2021-01-13,96020358.54245393,2304.3120793574208,2834.5497810590987,29974502.595685635,1944.1034734552068
2021-01-14,96018468.181732,2178.1134182607852,2679.341256932951,29976674.36359278,1837.6160230487028
2021-01-15,96016681.3707125,2058.811408834191,2532.6116250736713,29978727.206253566,1736.9497388604364
2021-01-16,96014992.44818257,1946.030731952011,2393.899793171523,29980667.62129229,1641.7876468790685
2021-01-17,96013396.0612616,1839.4163250159786,2262.769519458116,29982501.752893914,1551.8299004791618
2021-01-18,96011887.14873454,1738.6323068467298,2138.8080973417036,29984235.410861272,1466.7928691055092
2021-01-19,96010460.92527142,1643.36095764663,2021.6251069968353,29985874.088663924,1386.4082738633379
2021-01-20,96009112.86648844,1553.3017513169452,1910.8512309908167,29987422.98052925,1310.4223679090408
2021-01-21,96007838.69480757,1468.1704377581848,1806.137130876332,29988886.997623805,1238.5951594419817
2021-01-22,96006634.36607628,1387.6981730437963,1707.1523819282058,29990270.78336876,1170.6996752782675
2021-01-23,96005496.05689952,1311.6306946147736,1613.5844626230137,29991578.72794326,1106.5212625987722
2021-01-24,96004420.15263897,1239.7275387090801,1525.13779568796,29992814.982026655,1045.8569266278328
2021-01-25,96003403.2360942,1171.7613010849277,1441.5328420637888,29993983.46976266,988.5147051051631
2021-01-26,96002442.07675959,1107.5169344553058,1362.5052397113334,29995087.901066255,934.3130739619194
2021-01-27,96001533.62066996,1046.7910835322023,1287.8049882971177,29996131.783258233,883.0803848633731
2021-01-28,96000674.9807937,989.3914551973952,1217.195676726818,29997118.432074394,834.654332496275
2021-01-29,95999863.42794433,935.1362219536684,1150.4537514204928,29998050.982082326,788.8814501180966
2021-01-30,95999096.38218282,883.8534569753194,1087.3678232611396,29998932.396536976,745.6166319152177
2021-01-31,95998371.4046849,835.3805991609041,1027.7380112240464,29999765.476704765,704.7226807728445
2021-02-01,95997686.19004832,789.5639466539008,971.3753208156693,30000552.870684255,666.0698801458582
2021-02-02,95997038.55901688,746.2581773531207,918.1010555555706,30001297.08175025,629.5355887945873
2021-02-03,95996426.45159861,705.3258950137639,867.7462598072628,30002000.4762466,595.0038572016978
2021-02-04,95995847.92055729,666.6371996168205,820.151191332394,30002665.29105181,562.3650645357741
2021-02-05,95995301.12525703,630.0692807468313,775.1648220231259,30003293.64064025,531.5155750844018
2021-02-06,95994784.32584134,595.50603277428,732.6443653499044,30003887.523760602,502.357413137907
2021-02-07,95994295.87772824,562.837690697849,692.4548291349704,30004448.829751987,474.79795535674367
2021-02-08,95993834.22640555,531.9604856046891,654.4685923793944,30004979.34451653,448.74963973754694
2021-02-09,95993397.90250963,502.77631871295176,618.5650048737991,30005480.756166846,424.1296902958458
2021-02-10,95992985.51716219,475.192452325166,584.6300075460733,30005954.660377998,400.8598560519188
2021-02-11,95992595.75758098,449.1212187691929,552.5557748718846,30006402.56542543,378.86616521995535
2021-02-12,95992227.38291375,424.4797440070626,522.2403752835019,30006825.896967024,358.07869180537233
2021-02-13,95991879.22030362,401.18968647928887,493.58745027339734,30007226.002559688,338.4313350807256
2021-02-14,95991550.16116923,379.17699007436465,466.5059108314764,30007604.15592993,319.86161100044006
2021-02-15,95991239.1576875,358.37165047103673,440.9096502947284,30007961.561011795,302.3104549169546
2021-02-16,95990945.2194685,338.70749414282875,416.71727273705164,30008299.3557647,285.72203499506173
2021-02-17,95990667.41041157,320.1219693338699,393.8518360681972,30008618.61578311,270.04357575001615
2021-02-18,95990404.84573328,302.5559483799187,372.24060905435067,30008920.35770935,255.22519116535327
2021-02-19,95990156.68915763,285.9535407610381,351.81484151647766,30009205.542460144,241.21972687669893
2021-02-20,95989922.15025964,270.26191630910023,332.5095470014558,30009475.078277104,227.98261093491317
2021-02-21,95989700.48195419,255.43113802301477,314.2632972559916,30009729.8236106,215.4717126862426
2021-02-22,95989490.97812201,241.41400397546911,297.0180278678576,30009970.589846205,203.6472093311522
2021-02-23,95989292.97136565,228.16589782175262,280.71885447343806,30010198.143882122,192.47145974740718
2021-02-24,95989105.83088785,215.64464744638818,265.3138989630849,30010413.210565805,181.90888518552174
2021-02-25,95988928.96048626,203.81039131204892,250.75412515082513,30010616.474997334,171.92585646893883
2021-02-26,95988761.79665896,192.62545217030052,236.9931834904745,30010808.58470545,162.49058741070746
2021-02-27,95988603.80680764,182.05421726323627,223.98726376790367,30010990.1517114,153.5730337113445
2021-02-28,95988454.48754922,172.06302571824114,211.69495663281387,30011161.75446849,145.14479792851827
2021-03-01,95988313.36311245,162.62006159925642,200.07712208267242,30011323.939703926,137.17903922329475
2021-03-02,95988179.9838243,153.69525292740548,189.09676528391338,30011477.224157557,129.65038814593754
2021-03-03,95988053.92467919,145.26017621352034,178.7189191681415,30011622.09622548,122.53486607479962
2021-03-04,95987934.78398673,137.2879662033811,168.91053343574487,30011759.017513696,115.80980905541921
2021-03-05,95987822.18209322,129.75323055239957,159.64036961924575,30011888.42430667,109.45379580068426
2021-03-06,95987715.76017348,122.63196916174883,150.8789018773493,30012010.728955545,103.44657962578651
2021-03-07,95987615.17908864,115.90149792243807,142.59822320821118,30012126.32119029,97.76902410379687
2021-03-08,95987520.1183066,109.54037662745624,134.7719567871831,30012235.569360033,92.40304223923775
2021-03-09,95987430.27488168,103.52834082571017,127.37517215041764,30012338.8216054,87.3315389681376
2021-03-10,95987345.36249,97.84623740163788,120.38430596047411,30012436.406966705,82.53835680322636
2021-03-11,95987265.11051789,92.47596367868503,113.77708710431287,30012528.636431366,78.00822445274405
2021-03-12,95987189.26320034,87.40040985426478,107.53246588771354,30012615.803923972,73.72670825073281
2021-03-13,95987117.57880628,82.60340458453676,101.63054710296407,30012698.18724208,69.68016624550444
2021-03-14,95987049.82886901,78.06966354703984,96.0525267586407,30012776.048940733,65.85570480121729
2021-03-15,95986985.797459,73.78474085590126,90.78063231739651,30012849.637167864,62.241137606673476
