date,new_confirmed,new_confirmed_smooth
2020-04-29,4,9.285714285714286
2020-04-30,9,9.0
2020-05-01,6,7.428571428571429
2020-05-02,13,6.428571428571429
2020-05-03,8,6.428571428571429
2020-05-04,3,6.857142857142857
2020-05-05,2,8.571428571428571
2020-05-06,4,11.571428571428571
2020-05-07,12,15.428571428571429
2020-05-08,18,18.857142857142858
2020-05-09,34,22.285714285714285
2020-05-10,35,25.857142857142858
2020-05-11,27,28.0
2020-05-12,26,28.142857142857142
2020-05-13,29,25.142857142857142
2020-05-14,27,22.285714285714285
2020-05-15,19,20.285714285714285
2020-05-16,13,21.142857142857142
2020-05-17,15,18.714285714285715
2020-05-18,13,17.714285714285715
2020-05-19,32,18.285714285714285
2020-05-20,12,20.0
2020-05-21,20,20.142857142857142
2020-05-22,23,21.0
2020-05-23,25,22.142857142857142
2020-05-24,16,31.714285714285715
2020-05-25,19,37.142857142857146
2020-05-26,40,39.42857142857143
2020-05-27,79,39.714285714285715
2020-05-28,58,42.42857142857143
2020-05-29,39,45.142857142857146
2020-05-30,27,46.42857142857143
2020-05-31,35,40.714285714285715
2020-06-01,38,38.0
2020-06-02,49,39.714285714285715
2020-06-03,39,44.0
2020-06-04,39,44.42857142857143
2020-06-05,51,44.42857142857143
2020-06-06,57,44.57142857142857
2020-06-07,38,45.42857142857143
2020-06-08,38,47.857142857142854
2020-06-09,50,47.42857142857143
2020-06-10,45,44.142857142857146
2020-06-11,56,43.857142857142854
2020-06-12,48,43.285714285714285
2020-06-13,34,42.285714285714285
2020-06-14,36,44.285714285714285
2020-06-15,34,43.285714285714285
2020-06-16,43,46.0
2020-06-17,59,48.0
2020-06-18,49,45.285714285714285
2020-06-19,67,47.0
2020-06-20,48,48.142857142857146
2020-06-21,17,43.714285714285715
2020-06-22,46,42.285714285714285
2020-06-23,51,40.0
2020-06-24,28,42.0
2020-06-25,39,45.57142857142857
2020-06-26,51,45.142857142857146
2020-06-27,62,45.0
2020-06-28,42,48.714285714285715
2020-06-29,43,52.142857142857146
2020-06-30,50,53.857142857142854
2020-07-01,54,53.714285714285715
2020-07-02,63,54.285714285714285
2020-07-03,63,54.42857142857143
2020-07-04,61,56.285714285714285
2020-07-05,46,55.57142857142857
2020-07-06,44,53.0
2020-07-07,63,49.0
2020-07-08,49,46.57142857142857
2020-07-09,45,48.857142857142854
2020-07-10,35,47.285714285714285
2020-07-11,44,43.857142857142854
2020-07-12,62,45.57142857142857
2020-07-13,33,47.714285714285715
2020-07-14,39,48.285714285714285
2020-07-15,61,46.857142857142854
2020-07-16,60,41.714285714285715
2020-07-17,39,43.42857142857143
2020-07-18,34,46.857142857142854
2020-07-19,26,46.57142857142857
2020-07-20,45,43.857142857142854
2020-07-21,63,54.42857142857143
2020-07-22,59,57.857142857142854
2020-07-23,41,57.714285714285715
2020-07-24,113,55.285714285714285
2020-07-25,58,53.142857142857146
2020-07-26,25,47.285714285714285
2020-07-27,28,46.57142857142857
2020-07-28,48,34.857142857142854
2020-07-29,18,30.857142857142858
2020-07-30,36,30.571428571428573
2020-07-31,31,31.428571428571427
2020-08-01,30,29.285714285714285
2020-08-02,23,32.857142857142854
2020-08-03,34,30.571428571428573
2020-08-04,33,32.285714285714285
2020-08-05,43,33.142857142857146
2020-08-06,20,33.857142857142854
2020-08-07,43,33.857142857142854
2020-08-08,36,36.857142857142854
2020-08-09,28,38.714285714285715
2020-08-10,34,50.57142857142857
2020-08-11,54,68.14285714285714
2020-08-12,56,102.85714285714286
2020-08-13,103,127.0
2020-08-14,166,157.28571428571428
2020-08-15,279,192.0
2020-08-16,197,225.14285714285714
2020-08-17,246,256.7142857142857
2020-08-18,297,280.42857142857144
2020-08-19,288,297.2857142857143
2020-08-20,324,307.14285714285717
2020-08-21,332,312.0
2020-08-22,397,315.2857142857143
2020-08-23,266,337.14285714285717
2020-08-24,280,343.85714285714283
2020-08-25,320,342.57142857142856
2020-08-26,441,328.57142857142856
2020-08-27,371,326.0
2020-08-28,323,319.57142857142856
2020-08-29,299,312.0
